Serial,Event,&quot;region&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
100494,THUNDERSTORM,Mid-Western Region,06/05/2010,0,0,0
100493,THUNDERSTORM,Central Region,06/05/2010,0,0,0
100492,THUNDERSTORM,Central Region,06/05/2010,0,0,0
100491,THUNDERSTORM,Western Region,05/05/2010,0,0,0
100490,THUNDERSTORM,Central Region,06/05/2010,0,0,0
100489,THUNDERSTORM,Eastern Region,04/05/2010,0,0,0
100488,THUNDERSTORM,Eastern Region,04/05/2010,0,0,0
100487,ACCIDENT,Mid-Western Region,05/05/2010,0,0,0
100486,ACCIDENT,Western Region,05/05/2010,0,0,0
100485,ACCIDENT,Mid-Western Region,05/05/2010,0,0,0
100484,THUNDERSTORM,Central Region,05/05/2010,0,0,0
100483,FIRE,Eastern Region,04/05/2010,0,5,0
100482,ACCIDENT,Central Region,03/05/2010,0,0,0
100481,EPIDEMIC,Mid-Western Region,03/05/2010,0,25,0
100480,THUNDERSTORM,Mid-Western Region,03/05/2010,0,0,0
100479,THUNDERSTORM,Mid-Western Region,03/05/2010,0,0,0
100478,ACCIDENT,Western Region,03/05/2010,0,0,0
100477,ACCIDENT,Far Western Region,01/05/2010,0,0,0
100476,ACCIDENT,Mid-Western Region,02/05/2010,0,0,0
100475,HAIL STORM,Eastern Region,30/04/2010,0,5,0
100474,DROUGHT,Western Region,30/04/2010,0,100,0
100473,EPIDEMIC,Mid-Western Region,30/04/2010,0,0,0
100472,EPIDEMIC,Eastern Region,30/04/2010,0,4,0
100471,FIRE,Mid-Western Region,30/04/2010,0,5,0
100470,THUNDERSTORM,Eastern Region,29/04/2010,0,0,0
100469,THUNDERSTORM,Eastern Region,30/04/2010,0,0,0
100468,THUNDERSTORM,Eastern Region,30/04/2010,0,0,0
100467,THUNDERSTORM,Far Western Region,28/04/2010,0,11,0
100465,FIRE,Mid-Western Region,26/04/2010,0,16,0
100464,THUNDERSTORM,Eastern Region,29/04/2010,0,0,0
100463,THUNDERSTORM,Mid-Western Region,29/04/2010,0,0,0
100462,EPIDEMIC,Far Western Region,28/04/2010,0,0,0
100461,ACCIDENT,Western Region,28/04/2010,0,0,0
100460,FOREST FIRE,Mid-Western Region,27/04/2010,0,0,0
100459,STRONG WIND,Western Region,27/04/2010,0,0,0
100458,THUNDERSTORM,Eastern Region,27/04/2010,0,0,0
100457,FIRE,Western Region,27/04/2010,0,0,0
100456,ACCIDENT,Eastern Region,28/04/2010,0,0,0
100455,EPIDEMIC,Mid-Western Region,27/04/2010,0,0,0
100454,FIRE,Central Region,26/04/2010,0,0,0
100453,ACCIDENT,Eastern Region,26/04/2010,0,0,0
100452,THUNDERSTORM,Eastern Region,26/04/2010,0,0,0
100451,FIRE,Western Region,23/01/2010,0,0,0
100450,EPIDEMIC,Western Region,21/04/2010,0,0,0
100449,FIRE,Eastern Region,24/04/2010,0,0,0
100448,FIRE,Western Region,25/04/2010,0,16,0
100447,HAIL STORM,Eastern Region,24/04/2010,0,0,0
100446,STRONG WIND,Far Western Region,24/04/2010,0,0,0
100445,FIRE,Western Region,24/04/2010,0,65,0
100444,EXPLOSION,Central Region,24/04/2010,0,0,0
100443,FIRE,Central Region,24/04/2010,0,0,0
100442,EPIDEMIC,Mid-Western Region,23/04/2010,0,0,0
100441,HAIL STORM,Western Region,23/04/2010,0,0,0
100440,HAIL STORM,Western Region,23/04/2010,0,0,0
100439,HAIL STORM,Western Region,23/04/2010,0,0,0
100438,HAIL STORM,Western Region,23/04/2010,0,0,0
100437,HAIL STORM,Western Region,23/04/2010,0,0,0
100436,HAIL STORM,Western Region,23/04/2010,0,0,0
100435,HAIL STORM,Western Region,23/04/2010,0,0,0
100434,HAIL STORM,Western Region,23/04/2010,0,0,0
100433,ACCIDENT,Eastern Region,22/04/2010,0,0,0
100432,EPIDEMIC,Far Western Region,23/04/2010,0,0,0
100431,EPIDEMIC,Far Western Region,23/04/2010,0,0,0
100430,FIRE,Central Region,22/04/2010,0,0,0
100429,EPIDEMIC,Mid-Western Region,23/04/2010,0,0,0
100428,FIRE,Western Region,23/04/2010,0,0,0
100427,EPIDEMIC,Far Western Region,22/04/2010,0,0,0
100426,FIRE,Central Region,21/04/2010,0,0,0
100425,COLD WAVE,Central Region,21/04/2010,0,0,0
100424,FOREST FIRE,Western Region,21/04/2010,0,162,0
100423,HAIL STORM,Eastern Region,21/04/2010,0,0,0
100422,FIRE,Mid-Western Region,22/04/2010,0,0,0
100421,EPIDEMIC,Mid-Western Region,21/04/2010,0,0,0
100420,FIRE,Mid-Western Region,20/04/2010,0,16,0
100419,THUNDERSTORM,Eastern Region,21/04/2010,0,0,0
100417,FIRE,Mid-Western Region,21/04/2010,0,254,0
100416,ACCIDENT,Western Region,20/04/2010,0,0,0
100415,THUNDERSTORM,Central Region,19/04/2010,0,0,0
100414,FIRE,Far Western Region,20/04/2010,0,11,0
100413,EPIDEMIC,Mid-Western Region,20/04/2010,0,0,0
100412,ACCIDENT,Western Region,20/04/2010,0,0,0
100411,THUNDERSTORM,Western Region,18/04/2010,0,0,0
100410,EPIDEMIC,Mid-Western Region,19/04/2010,0,0,0
100409,EPIDEMIC,Far Western Region,18/04/2010,0,0,0
100408,FIRE,Mid-Western Region,19/04/2010,0,0,0
100407,EPIDEMIC,Far Western Region,19/04/2010,0,0,0
100406,EPIDEMIC,Far Western Region,19/04/2010,0,0,0
100405,EPIDEMIC,Far Western Region,19/04/2010,0,0,0
100404,EPIDEMIC,Far Western Region,19/04/2010,0,0,0
100403,THUNDERSTORM,Central Region,18/04/2010,0,0,0
100402,ACCIDENT,Western Region,17/04/2010,0,0,0
100401,FLOOD,Mid-Western Region,17/04/2010,0,189,0
100400,EPIDEMIC,Far Western Region,18/04/2010,0,0,0
100399,EPIDEMIC,Mid-Western Region,17/04/2010,0,0,0
100398,FIRE,Eastern Region,18/04/2010,0,54,0
100397,FIRE,Central Region,17/04/2010,0,5,0
100396,FIRE,Mid-Western Region,16/04/2010,0,156,0
100395,THUNDERSTORM,Western Region,16/04/2010,0,0,0
100394,PANIC,Western Region,17/04/2010,0,0,0
100393,HAIL STORM,Eastern Region,16/04/2010,0,0,0
100392,HAIL STORM,Eastern Region,16/04/2010,0,0,0
100391,HAIL STORM,Eastern Region,16/04/2010,0,0,0
100390,HAIL STORM,Eastern Region,16/04/2010,0,0,0
100389,HAIL STORM,Eastern Region,16/04/2010,0,0,0
100388,ACCIDENT,Western Region,16/04/2010,0,0,0
100387,ACCIDENT,Western Region,16/04/2010,0,0,0
100386,FOREST FIRE,Far Western Region,16/04/2010,0,0,0
100385,EPIDEMIC,Mid-Western Region,15/04/2010,0,0,0
100384,FIRE,Central Region,16/04/2010,0,38,0
100383,ACCIDENT,Central Region,15/04/2010,0,0,0
100382,FIRE,Western Region,15/04/2010,0,162,0
100381,FIRE,Eastern Region,15/04/2010,0,124,0
100380,HAIL STORM,Central Region,13/04/2010,0,0,0
100379,STRONG WIND,Central Region,13/04/2010,0,0,0
100378,ACCIDENT,Far Western Region,14/04/2010,0,0,0
100377,FIRE,Eastern Region,13/04/2010,0,32,0
100376,ACCIDENT,Western Region,14/04/2010,0,0,0
100375,FIRE,Eastern Region,14/04/2010,0,85,0
100374,EPIDEMIC,Mid-Western Region,12/04/2010,0,0,0
100373,EPIDEMIC,Mid-Western Region,11/04/2010,0,0,0
100372,EPIDEMIC,Mid-Western Region,12/04/2010,0,0,0
100371,FAMINE,Far Western Region,11/04/2010,0,5,0
100370,THUNDERSTORM,Central Region,13/04/2010,0,0,0
100369,THUNDERSTORM,Central Region,13/04/2010,0,0,0
100368,ACCIDENT,Western Region,13/04/2010,0,0,0
100367,FIRE,Eastern Region,12/04/2010,0,5,0
100366,FIRE,Central Region,12/04/2010,0,0,0
100365,FIRE,Eastern Region,12/04/2010,0,0,0
100364,ACCIDENT,Eastern Region,11/04/2010,0,0,0
100363,ACCIDENT,Central Region,12/04/2010,0,0,0
100362,STRONG WIND,Western Region,10/04/2010,0,0,0
100361,HAIL STORM,Western Region,10/04/2010,0,0,0
100360,THUNDERSTORM,Western Region,10/04/2010,0,21,0
100359,FIRE,Mid-Western Region,09/04/2010,0,0,0
100358,FIRE,Far Western Region,09/04/2010,0,27,0
100357,FOREST FIRE,Western Region,10/04/2010,0,0,0
100356,FIRE,Eastern Region,07/04/2010,0,5,0
100355,FOREST FIRE,Eastern Region,09/04/2010,0,0,0
100354,FIRE,Eastern Region,08/04/2010,0,6,0
100353,EPIDEMIC,Mid-Western Region,09/04/2010,0,6,0
100352,EPIDEMIC,Mid-Western Region,09/04/2010,0,6,0
100351,FIRE,Western Region,08/04/2010,0,48,0
100350,FIRE,Eastern Region,07/04/2010,0,27,0
100349,FIRE,Eastern Region,07/04/2010,0,21,0
100348,FIRE,Eastern Region,07/04/2010,0,68,0
100348,FIRE,Eastern Region,07/04/2010,0,43,0
100346,FIRE,Eastern Region,07/04/2010,0,17,0
100345,FIRE,Eastern Region,07/04/2010,0,38,0
100344,FIRE,Eastern Region,07/04/2010,0,75,0
100343,FIRE,Eastern Region,07/04/2010,0,59,0
100341,FIRE,Western Region,08/04/2010,0,43,0
100340,FIRE,Eastern Region,07/04/2010,0,81,0
100339,FIRE,Eastern Region,06/04/2010,0,27,0
100338,FIRE,Eastern Region,06/04/2010,0,32,0
100337,ACCIDENT,Western Region,07/04/2010,0,0,0
100336,FOREST FIRE,Central Region,07/04/2010,0,1620,0
100335,FOREST FIRE,Eastern Region,07/04/2010,0,0,0
100334,FIRE,Central Region,06/04/2010,0,0,0
100333,FOREST FIRE,Western Region,05/04/2010,0,0,0
100332,FIRE,Central Region,06/04/2010,0,32,0
100331,FOREST FIRE,Western Region,07/04/2010,0,0,0
100330,FIRE,Western Region,06/04/2010,0,438,0
100329,FIRE,Central Region,06/04/2010,0,0,0
100328,FIRE,Central Region,05/04/2010,0,156,0
100327,FOREST FIRE,Eastern Region,04/04/2010,0,0,0
100326,FOREST FIRE,Central Region,05/04/2010,0,1620,0
100325,FIRE,Western Region,05/04/2010,0,0,0
100324,FOREST FIRE,Western Region,05/04/2010,0,0,0
100323,FIRE,Eastern Region,05/04/2010,0,75,0
100322,FIRE,Eastern Region,05/04/2010,0,0,0
100321,FIRE,Western Region,05/04/2010,0,351,0
100320,FOREST FIRE,Western Region,04/04/2010,0,0,0
100319,FIRE,Eastern Region,04/04/2010,0,124,0
100318,FIRE,Central Region,2010/4/0,0,92,0
100317,FIRE,Eastern Region,04/04/2010,0,81,0
100316,FIRE,Eastern Region,03/04/2010,0,124,0
100315,FIRE,Mid-Western Region,02/04/2010,0,0,0
100314,FIRE,Mid-Western Region,03/04/2010,0,0,0
100313,FIRE,Eastern Region,03/04/2010,0,0,0
100312,FIRE,Eastern Region,03/04/2010,0,0,0
100310,FIRE,Central Region,02/04/2010,0,0,0
100309,FIRE,Eastern Region,31/03/2010,0,5,0
100308,ACCIDENT,Central Region,02/04/2010,0,0,0
100307,HAIL STORM,Eastern Region,24/03/2010,0,0,0
100306,HAIL STORM,Eastern Region,24/03/2010,0,0,0
100305,HAIL STORM,Eastern Region,24/03/2010,0,0,0
100304,STRONG WIND,Central Region,31/03/2010,0,130,0
100303,STRONG WIND,Central Region,01/04/2010,0,0,0
100302,FIRE,Central Region,02/04/2010,0,324,0
100301,FIRE,Eastern Region,02/04/2010,0,0,0
100300,THUNDERSTORM,Eastern Region,31/03/2010,0,0,0
100299,THUNDERSTORM,Eastern Region,31/03/2010,0,0,0
100298,FIRE,Eastern Region,01/04/2010,0,0,0
100297,ACCIDENT,Central Region,01/04/2010,0,0,0
100296,ACCIDENT,Western Region,31/03/2010,0,0,0
100295,HAIL STORM,Western Region,30/03/2010,0,0,0
100294,HAIL STORM,Western Region,30/03/2010,0,0,0
100293,RAINS,Western Region,30/03/2010,0,0,0
100292,BOAT CAPSIZE,Central Region,29/03/2010,0,0,0
100291,STRONG WIND,Western Region,30/03/2010,0,5,0
100290,EPIDEMIC,Far Western Region,29/03/2010,0,14,0
100289,EPIDEMIC,Mid-Western Region,29/03/2010,0,1,0
100288,EPIDEMIC,Mid-Western Region,29/03/2010,0,4,0
100287,EPIDEMIC,Mid-Western Region,29/03/2010,0,13,0
100286,EPIDEMIC,Mid-Western Region,29/03/2010,0,27,0
100285,FOREST FIRE,Eastern Region,29/03/2010,0,0,0
100284,FIRE,Western Region,28/03/2010,0,0,0
100283,ACCIDENT,Western Region,29/03/2010,0,0,0
100282,ACCIDENT,Western Region,29/03/2010,0,0,0
100281,ACCIDENT,Mid-Western Region,28/03/2010,0,0,0
100280,FIRE,Western Region,27/03/2010,0,0,0
100279,FIRE,Eastern Region,26/03/2010,0,0,0
100278,FIRE,Eastern Region,28/03/2010,0,0,0
100277,FIRE,Mid-Western Region,28/03/2010,0,5,0
100276,HAIL STORM,Mid-Western Region,22/03/2010,0,0,0
100275,HAIL STORM,Mid-Western Region,22/03/2010,0,0,0
100274,HAIL STORM,Mid-Western Region,22/03/2010,0,0,0
100273,ACCIDENT,Mid-Western Region,27/03/2010,0,0,0
100272,STRONG WIND,Western Region,27/03/2010,0,0,0
100271,THUNDERSTORM,Western Region,27/03/2010,0,0,0
100270,THUNDERSTORM,Western Region,27/03/2010,0,0,0
100269,THUNDERSTORM,Western Region,27/03/2010,0,0,0
100268,FIRE,Western Region,26/03/2010,0,0,0
100267,FIRE,Central Region,26/03/2010,0,5,0
100266,FIRE,Eastern Region,25/03/2010,0,0,0
100265,FIRE,Mid-Western Region,26/03/2010,0,0,0
100264,FIRE,Eastern Region,26/03/2010,0,0,0
100263,FIRE,Western Region,26/03/2010,0,0,0
100262,ACCIDENT,Western Region,24/03/2010,0,0,0
100261,HAIL STORM,Eastern Region,20/03/2010,0,0,0
100260,HAIL STORM,Eastern Region,20/03/2010,0,0,0
100259,FIRE,Western Region,24/03/2010,0,0,0
100258,FIRE,Eastern Region,22/03/2010,0,0,0
100257,FIRE,Mid-Western Region,24/03/2010,0,32,0
100256,FIRE,Eastern Region,24/03/2010,0,0,0
100255,FIRE,Eastern Region,22/03/2010,0,0,0
100254,ACCIDENT,Western Region,22/03/2010,0,0,0
100253,FIRE,Eastern Region,22/03/2010,0,0,0
100252,ACCIDENT,Western Region,21/03/2010,0,0,0
100251,HAIL STORM,Eastern Region,21/03/2010,0,0,0
100250,HAIL STORM,Eastern Region,21/03/2010,0,0,0
100249,HAIL STORM,Eastern Region,21/03/2010,0,0,0
100248,HAIL STORM,Eastern Region,21/03/2010,0,0,0
100247,HAIL STORM,Eastern Region,22/03/2010,0,0,0
100246,EPIDEMIC,Central Region,22/03/2010,0,0,0
100245,ACCIDENT,Central Region,20/03/2010,0,0,0
100244,FIRE,Eastern Region,20/03/2010,0,5,0
100243,FIRE,Eastern Region,20/03/2010,0,0,0
100242,FIRE,Central Region,21/03/2010,0,0,0
100241,FIRE,Western Region,19/03/2010,0,59,0
100240,FIRE,Western Region,20/03/2010,0,92,0
100239,ACCIDENT,Central Region,20/03/2010,0,0,0
100238,FIRE,Central Region,20/03/2010,0,286,0
100237,ACCIDENT,Far Western Region,20/03/2010,0,0,0
100236,FIRE,Central Region,17/03/2010,0,0,0
100235,FIRE,Eastern Region,19/03/2010,0,0,0
100234,FIRE,Eastern Region,19/03/2010,0,0,0
100233,FIRE,Eastern Region,18/03/2010,0,0,0
100232,FIRE,Eastern Region,18/03/2010,0,27,0
100231,LEAK,Eastern Region,18/03/2010,0,0,0
100230,BOAT CAPSIZE,Far Western Region,18/03/2010,0,0,0
100229,FIRE,Western Region,18/03/2010,0,16,0
100228,ACCIDENT,Mid-Western Region,17/03/2010,0,0,0
100227,FIRE,Eastern Region,17/03/2010,0,0,0
100226,THUNDERSTORM,Mid-Western Region,17/03/2010,0,0,0
100225,FIRE,Mid-Western Region,17/03/2010,0,0,0
100224,FIRE,Eastern Region,15/03/2010,0,113,0
100223,FIRE,Central Region,16/03/2010,0,0,0
100222,ACCIDENT,Western Region,15/03/2010,0,0,0
100221,FIRE,Central Region,16/03/2010,0,0,0
100220,FIRE,Mid-Western Region,16/03/2010,0,567,0
100219,ACCIDENT,Mid-Western Region,14/03/2010,0,0,0
100218,ACCIDENT,Western Region,15/03/2010,0,0,0
100217,ACCIDENT,Central Region,15/03/2010,0,0,0
100216,ACCIDENT,Western Region,15/03/2010,0,0,0
100215,FIRE,Eastern Region,14/03/2010,0,0,0
100214,FIRE,Eastern Region,14/03/2010,0,0,0
100213,HAIL STORM,Western Region,13/03/2010,0,0,0
100212,HAIL STORM,Western Region,13/03/2010,0,0,0
100210,FIRE,Eastern Region,14/03/2010,0,0,0
100209,FIRE,Central Region,12/03/2010,0,0,0
100208,FIRE,Central Region,13/03/2010,0,0,0
100207,FIRE,Western Region,13/03/2010,0,0,0
100206,FIRE,Mid-Western Region,12/03/2010,0,0,0
100205,FIRE,Eastern Region,13/03/2010,0,43,0
100204,THUNDERSTORM,Western Region,13/03/2010,0,0,0
100203,FIRE,Eastern Region,12/03/2010,0,5,0
100202,ACCIDENT,Eastern Region,12/03/2010,0,0,0
100201,FIRE,Central Region,11/03/2010,0,0,0
100200,FIRE,Eastern Region,09/03/2010,0,0,0
100199,FIRE,Central Region,08/03/2010,0,0,0
100198,FIRE,Central Region,09/03/2010,0,0,0
100197,FIRE,Central Region,08/03/2010,0,0,0
100196,FIRE,Eastern Region,08/03/2010,0,0,0
100195,FIRE,Eastern Region,08/03/2010,0,0,0
100194,FIRE,Eastern Region,08/03/2010,0,0,0
100193,FIRE,Eastern Region,08/03/2010,0,0,0
100192,FIRE,Eastern Region,08/03/2010,0,0,0
100191,FIRE,Far Western Region,05/03/2010,0,0,0
100190,FIRE,Central Region,07/03/2010,0,0,0
100189,FIRE,Eastern Region,27/02/2010,0,0,0
100188,FIRE,Eastern Region,05/03/2010,0,0,0
100187,FIRE,Eastern Region,04/03/2010,0,0,0
100186,FIRE,Eastern Region,05/03/2010,0,0,0
100185,FIRE,Western Region,05/03/2010,0,0,0
100184,FIRE,Eastern Region,04/03/2010,0,0,0
100183,FIRE,Eastern Region,04/03/2010,0,0,0
100182,ACCIDENT,Eastern Region,03/03/2010,0,0,0
100181,FIRE,Eastern Region,02/03/2010,0,0,0
100180,FIRE,Western Region,01/03/2010,0,0,0
100179,FIRE,Eastern Region,28/02/2010,0,0,0
100178,ACCIDENT,Eastern Region,01/03/2010,0,0,0
100177,FIRE,Eastern Region,02/03/2010,0,0,0
100176,HAIL STORM,Central Region,01/03/2010,0,0,0
100175,FIRE,Central Region,26/02/2010,0,8,0
100174,FIRE,Central Region,28/02/2010,0,0,0
100173,FIRE,Eastern Region,28/02/2010,0,0,0
100172,ACCIDENT,Mid-Western Region,01/03/2010,0,0,0
100171,ACCIDENT,Central Region,28/02/2010,0,0,0
100170,FIRE,Eastern Region,28/02/2010,0,5,0
100169,FIRE,Eastern Region,28/02/2010,0,0,0
100168,ACCIDENT,Central Region,28/02/2010,0,0,0
100167,FIRE,Eastern Region,27/02/2010,0,0,0
100166,ACCIDENT,Far Western Region,28/02/2010,0,0,0
100165,ACCIDENT,Western Region,28/02/2010,0,0,0
100164,ACCIDENT,Eastern Region,28/02/2010,0,0,0
100163,ACCIDENT,Western Region,27/02/2010,0,0,0
100162,ACCIDENT,Western Region,27/02/2010,0,0,0
100161,THUNDERSTORM,Western Region,27/02/2010,0,0,0
100160,FIRE,Eastern Region,24/02/2010,0,76,0
100159,FIRE,Central Region,25/02/2010,0,0,0
100158,ACCIDENT,Central Region,24/02/2010,0,0,0
100157,FIRE,Western Region,23/02/2010,0,0,0
100156,THUNDERSTORM,Western Region,23/02/2010,0,0,0
100155,FIRE,Eastern Region,21/02/2010,0,21,0
100153,LANDSLIDE,Central Region,21/02/2010,0,0,0
100152,FIRE,Eastern Region,18/02/2010,0,0,0
100151,FIRE,Eastern Region,19/02/2010,0,0,0
100150,FIRE,Western Region,18/02/2010,0,0,0
100149,FIRE,Central Region,18/02/2010,0,11,0
100148,FIRE,Western Region,18/02/2010,0,0,0
100147,FIRE,Eastern Region,17/02/2010,0,0,0
100146,FIRE,Central Region,17/02/2010,0,0,0
100145,FIRE,Eastern Region,17/02/2010,0,21,0
100144,FIRE,Central Region,17/02/2010,0,0,0
100143,FIRE,Eastern Region,17/02/2010,0,0,0
100142,FIRE,Central Region,16/02/2010,0,0,0
100141,ACCIDENT,Western Region,16/02/2010,0,0,0
100140,FIRE,Eastern Region,16/02/2010,0,135,0
100139,FIRE,Eastern Region,16/02/2010,0,0,0
100138,ACCIDENT,Central Region,16/02/2010,0,0,0
100137,AVALANCHE,Mid-Western Region,15/02/2010,0,0,0
100136,FIRE,Mid-Western Region,15/02/2010,0,0,0
100135,SNOW STORM,Mid-Western Region,14/02/2010,0,0,0
100134,SNOW STORM,Mid-Western Region,12/02/2010,0,0,0
100133,SNOW STORM,Mid-Western Region,12/02/2010,0,0,0
100132,FIRE,Eastern Region,13/02/2010,0,0,0
100131,FIRE,Eastern Region,13/02/2010,0,5,0
100130,SNOW STORM,Mid-Western Region,12/02/2010,0,0,0
100129,SNOW STORM,Mid-Western Region,12/02/2010,0,0,0
100128,SNOW STORM,Western Region,12/02/2010,0,1350,0
100127,FIRE,Central Region,11/02/2010,0,0,0
100126,SNOW STORM,Mid-Western Region,12/02/2010,0,0,0
100125,SNOW STORM,Mid-Western Region,12/02/2010,0,0,0
100123,AVALANCHE,Western Region,09/02/2010,0,0,0
100122,FIRE,Central Region,11/02/2010,0,0,0
100121,FIRE,Eastern Region,10/02/2010,0,11,0
100120,FIRE,Central Region,10/02/2010,0,0,0
100119,COLD WAVE,Western Region,09/02/2010,0,0,0
100118,SNOW STORM,Far Western Region,09/02/2010,0,0,0
10117,FIRE,Central Region,08/02/2010,0,0,0
100116,FIRE,Mid-Western Region,08/02/2010,0,0,0
100115,FIRE,Western Region,08/02/2010,0,0,0
100114,ACCIDENT,Eastern Region,08/02/2010,0,0,0
100113,ACCIDENT,Western Region,07/02/2010,0,0,0
100112,FIRE,Eastern Region,07/02/2010,0,0,0
100111,EPIDEMIC,Mid-Western Region,06/02/2010,12,0,0
100110,FIRE,Mid-Western Region,06/02/2010,0,0,0
100109,FIRE,Eastern Region,05/02/2010,0,21,0
100108,FIRE,Eastern Region,05/02/2010,0,0,0
100107,FIRE,Eastern Region,05/02/2010,0,0,0
100106,EPIDEMIC,Mid-Western Region,04/02/2010,0,0,0
100105,FIRE,Mid-Western Region,04/02/2010,0,0,0
100104,FIRE,Eastern Region,02/02/2010,0,0,0
100103,ACCIDENT,Far Western Region,03/02/2010,0,0,0
100102,FIRE,Central Region,03/02/2010,0,0,0
100101,COLD WAVE,Eastern Region,01/02/2010,0,0,0
100100,FIRE,Central Region,01/02/2010,0,0,0
100099,FIRE,Eastern Region,31/01/2010,0,0,0
100098,COLD WAVE,Eastern Region,17/01/2010,0,0,0
100097,FIRE,Eastern Region,31/01/2010,0,0,0
100096,FIRE,Mid-Western Region,30/01/2010,0,0,0
100095,FIRE,Mid-Western Region,30/01/2010,0,0,0
100094,FIRE,Mid-Western Region,30/01/2010,0,0,0
100093,FIRE,Western Region,30/01/2010,0,0,0
100092,ACCIDENT,Central Region,30/01/2010,0,0,0
100091,BOAT CAPSIZE,Mid-Western Region,29/01/2010,0,0,0
100090,FIRE,Eastern Region,26/01/2010,0,0,0
100089,FIRE,Mid-Western Region,26/01/2010,0,0,0
100088,FIRE,Mid-Western Region,26/01/2010,0,0,0
100087,FIRE,Eastern Region,26/01/2010,0,21,0
100086,FIRE,Eastern Region,26/01/2010,0,0,0
100085,COLD WAVE,Central Region,26/01/2010,0,0,0
100084,COLD WAVE,Central Region,26/01/2010,0,0,0
100083,COLD WAVE,Central Region,24/01/2010,0,0,0
100082,FIRE,Mid-Western Region,24/01/2010,0,0,0
100081,COLD WAVE,Western Region,25/01/2010,0,0,0
100080,COLD WAVE,Western Region,25/01/2010,0,0,0
100079,COLD WAVE,Western Region,25/01/2010,0,0,0
100078,ACCIDENT,Central Region,24/01/2010,0,0,0
100077,FIRE,Eastern Region,24/01/2010,0,0,0
100076,COLD WAVE,Western Region,24/01/2010,0,0,0
100075,ACCIDENT,Western Region,22/01/2010,0,0,0
100074,FIRE,Central Region,23/01/2010,0,0,0
100073,FIRE,Eastern Region,24/01/2010,0,0,0
100072,FIRE,Eastern Region,24/01/2010,0,0,0
100071,COLD WAVE,Central Region,23/01/2010,0,0,0
100070,FIRE,Western Region,19/01/2010,0,0,0
100069,FIRE,Eastern Region,22/01/2010,0,0,0
100068,FIRE,Eastern Region,22/01/2010,0,0,0
100067,COLD WAVE,Eastern Region,21/01/2010,0,0,0
100066,BOAT CAPSIZE,Central Region,21/01/2010,0,0,0
100065,FIRE,Eastern Region,20/01/2010,0,0,0
100064,FIRE,Western Region,19/01/2010,0,0,0
100063,FIRE,Western Region,19/01/2010,0,0,0
100062,COLD WAVE,Mid-Western Region,19/01/2010,0,0,0
100061,COLD WAVE,Mid-Western Region,18/01/2010,0,0,0
100060,COLD WAVE,Mid-Western Region,18/01/2010,0,0,0
100059,COLD WAVE,Mid-Western Region,19/01/2010,0,0,0
100058,COLD WAVE,Mid-Western Region,19/01/2010,0,0,0
100057,COLD WAVE,Mid-Western Region,19/01/2010,0,0,0
100056,FIRE,Eastern Region,17/01/2010,0,0,0
100055,FIRE,Eastern Region,17/01/2010,0,7,0
100054,FIRE,Mid-Western Region,17/01/2010,0,0,0
100053,COLD WAVE,Eastern Region,18/01/2010,0,0,0
100052,FIRE,Western Region,14/01/2010,0,0,0
100051,COLD WAVE,Eastern Region,14/01/2010,0,0,0
100050,COLD WAVE,Eastern Region,14/01/2010,0,0,0
100049,THUNDERSTORM,Western Region,13/01/2010,0,0,0
100048,FIRE,Western Region,12/01/2010,0,0,0
100047,FIRE,Eastern Region,13/01/2010,0,0,0
100046,COLD WAVE,Central Region,12/01/2010,0,0,0
100045,ACCIDENT,Western Region,12/01/2010,0,0,0
100044,FIRE,Eastern Region,12/01/2010,0,0,0
100043,COLD WAVE,Eastern Region,12/01/2010,0,0,0
100042,COLD WAVE,Eastern Region,12/01/2010,0,0,0
100041,FIRE,Eastern Region,11/01/2010,0,0,0
100040,ACCIDENT,Mid-Western Region,10/01/2010,0,0,0
100039,ACCIDENT,Central Region,10/01/2010,0,0,0
100038,FIRE,Eastern Region,09/01/2010,0,0,0
100037,COLD WAVE,Eastern Region,09/01/2010,0,0,0
100036,FIRE,Mid-Western Region,08/01/2010,0,500,0
100035,ACCIDENT,Mid-Western Region,07/01/2010,0,0,0
100034,ACCIDENT,Mid-Western Region,07/01/2010,0,0,0
100033,FIRE,Central Region,05/01/2010,0,0,0
100032,COLD WAVE,Central Region,06/01/2010,0,0,0
100031,COLD WAVE,Eastern Region,04/01/2010,0,0,0
100030,COLD WAVE,Eastern Region,06/01/2010,0,0,0
100029,COLD WAVE,Eastern Region,06/01/2010,0,0,0
100028,COLD WAVE,Central Region,04/01/2010,0,0,0
100027,COLD WAVE,Far Western Region,05/01/2010,0,0,0
100026,COLD WAVE,Far Western Region,05/01/2010,0,0,0
100025,FIRE,Eastern Region,04/01/2010,0,0,0
